n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score,is_lethal
DHX15,1665,PIK3CA,5290,,25171417,Computational Prediction,0.3,True
FSD1,79187,MYC,4609,HMEC,22157079,GenomeRNAi,0.548,True
CCT2,10576,KRAS,3845,BRCA,25407795,Text Mining,0.4,True
AKR1A1,10327,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
METAP2,10988,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CDKN1A,1026,KRAS,3845,cancer_D009369,26114963,Text Mining,0.56,True
CDKN1A,1026,PIK3CA,5290,cancer_D009369,26114963,Text Mining,0.56,True
CDKN1A,1026,MYC,4609,cancer_D009369,26114963,Text Mining,0.56,True
CDKN1A,1026,TP53,7157,,23728082,Computational Prediction,0.3,True
CDKN1A,1026,PARP1,142,cancer_D009369,26114963,Text Mining,0.56,True
MT1X,4501,PARP1,142,"A549,PC3,MDA468",3965078,Decipher,0.557,True
MAPK14,1432,TP53,7157,,29203911,Text Mining,0.2,True
BTBD11,121551,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
DNAJB8,165721,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
PCBD1,5092,MYC,4609,SKCM,22623531,Text Mining,0.4,True
CLPX,10845,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
CTSA,5476,MYC,4609,HMEC,22157079,GenomeRNAi,0.503,True
DNASE1L1,1774,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SHOC1,158401,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SEC14L3,266629,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CNOT7,29883,TP53,7157,,23728082,Computational Prediction,0.3,True
ARHGEF2,9181,TP53,7157,Human Osteosarcoma,16778209,Synlethality,0.855,True
CXCR2,3579,PTEN,5728,,26427375,Computational Prediction,0.3,True
NPPA,4878,PTEN,5728,,26427375,Computational Prediction,0.3,True
KMT2A,4297,TP53,7157,,27438146,Computational Prediction,0.3,True
PAK6,56924,MYC,4609,SKCM,22623531,Text Mining,0.4,True
TKTL1,8277,KRAS,3845,COAD,22613949,Text Mining,0.6,True
AKR1D1,6718,KRAS,3845,COAD,22613949,Text Mining,0.6,True
GUCY2D,3000,PTEN,5728,,26427375,Computational Prediction,0.3,True
EEF1A1,1915,TP53,7157,,23728082,Computational Prediction,0.3,True
EEF1A1,1915,KRAS,3845,COAD,19490893,Text Mining,0.6,True
BCL6,604,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
HHATL,57467,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
CAV1,857,TP53,7157,,23728082,Computational Prediction,0.3,True
IL2RG,3561,KRAS,3845,COAD,19490893,Text Mining,0.6,True
MPHOSPH6,10200,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SPAST,6683,KRAS,3845,COAD,19490893,Text Mining,0.6,True
MYCN,4613,TP53,7157,Neuroblastomas_D009447,19525400,Text Mining,0.1775,True
TM4SF19,116211,TP53,7157,,26427375,Computational Prediction,0.3,True
RAP1GDS1,5910,KRAS,3845,COAD,19490893,Text Mining,0.6,True
DDX10,1662,KRAS,3845,BRCA,25407795,Text Mining,0.4,True
ZNF615,284370,ATM,472,,26427375,Computational Prediction,0.3,True
MNDA,4332,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CHD7,55636,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.458,True
CIT,11113,PIK3CA,5290,K562,31300006,CRISPR/CRISPRi,0.85,True
CIT,11113,PARP1,142,K562,31300006,CRISPR/CRISPRi,0.85,True
COPA,1314,MYC,4609,HMEC,22157079,GenomeRNAi,0.551,True
RAN,5901,KRAS,3845,COAD,22613949,Text Mining,0.6,True
PKD1L3,342372,KRAS,3845,COAD,19490893,Text Mining,0.6,True
HCFC1,3054,TP53,7157,,27438146,Computational Prediction,0.3,True
PLXNB1,5364,KRAS,3845,COAD,22613949,Text Mining,0.6,True
ABCB1,5243,AURKA,6790,HeLa;MIAPaCa-2;MIAPaCa-2,17000754;19519883,GenomeRNAi,0.605,True
ABCB1,5243,ATR,545,MIAPaCa-2;MIAPaCa-2;MIAPaCa-2;MIAPaCa-2,19519883,GenomeRNAi,0.62,True
ABCB1,5243,TP53,7157,,27438146,Computational Prediction,0.3,True
BTN2A2,10385,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
IGFBP3,3486,MDM2,4193,"A549,PC3,MDA468",3965078,Decipher,0.542,True
IGFBP3,3486,PARP1,142,"A549,PC3,MDA468",3965078,Decipher,0.554,True
NLGN1,22871,TP53,7157,,26427375,Computational Prediction,0.3,True
MFF,56947,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.467,True
MSMP,692094,PIK3CA,5290,prostate cancer_D011471,23258740,Text Mining,0.1775,True
MVP,9961,KRAS,3845,COAD,19490893,Text Mining,0.6,True
HECW1,23072,ATM,472,,26427375,Computational Prediction,0.3,True
HECW1,23072,PTEN,5728,,26427375,Computational Prediction,0.3,True
BFAR,51283,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
OR9A2,135924,KRAS,3845,COAD,19490893,Text Mining,0.6,True
MAPK1,5594,MYC,4609,HMEC;adenocarcinoma;Lung cancer_D000230;D008175,22157079;21430111;21543344,GenomeRNAi;Text Mining,0.85,True
MAPK1,5594,TP53,7157,,23728082,Computational Prediction,0.3,True
MAPK1,5594,WEE1,7465,Meljuso,31300006,CRISPR/CRISPRi,0.85,True
MAPK1,5594,PIK3CA,5290,breast cancers_D001943,23532334,Text Mining,0.1775,True
ING1,3621,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
CILK1,22858,KRAS,3845,DLD-1;DLD-1;DLD-1,19490893,GenomeRNAi,0.557,True
MUC4,4585,TP53,7157,,26427375,Computational Prediction,0.3,True
PTPA,5524,TP53,7157,cancer_D009369,17616632,Text Mining,0.1775,True
OSR2,116039,TP53,7157,,26427375,Computational Prediction,0.3,True
FBXO40,51725,PTEN,5728,,26427375,Computational Prediction,0.3,True
FBXO40,51725,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
AGO2,27161,TP53,7157,,26427375,Computational Prediction,0.3,True
ATP6V1B1,525,KRAS,3845,COAD,22613949,Text Mining,0.6,True
LRRC31,79782,TP53,7157,,26427375,Computational Prediction,0.3,True
CLVS2,134829,ATM,472,,26427375,Computational Prediction,0.3,True
NMI,9111,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RNF168,165918,TP53,7157,,26427375,Computational Prediction,0.3,True
BUB1B,701,AURKA,6790,,25171417,Computational Prediction,0.3,True
AIM2,9447,MYC,4609,HMEC;HMEC,22157079,GenomeRNAi,0.614,True
TMEM248,55069,KRAS,3845,COAD,19490893,Text Mining,0.6,True
USP6,9098,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CSNK1G1,53944,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
NEIL1,79661,MYC,4609,SKCM,22623531,Text Mining,0.4,True
EMID1,129080,KRAS,3845,COAD,19490893,Text Mining,0.6,True
MMUT,4594,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RPL30,6156,KRAS,3845,COAD,19490893,Text Mining,0.6,True
G6PC2,57818,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CHN1,1123,KRAS,3845,COAD,19490893,Text Mining,0.6,True
BIRC3,330,MYC,4609,breast carcinoma_D058922,18327707,Text Mining,0.1775,True
BIRC3,330,KRAS,3845,BRCA,25407795,Text Mining,0.4,True
POLR2I,5438,MYC,4609,SKCM,22623531,Text Mining,0.4,True
ALOX5AP,241,MYC,4609,HMEC,22157079,GenomeRNAi,0.548,True
HSD17B4,3295,MYC,4609,SKCM,22623531,Text Mining,0.4,True
MUC16,94025,TP53,7157,,27438146,Computational Prediction,0.3,True
FABP3,2170,PTEN,5728,,26427375,Computational Prediction,0.3,True
FABP3,2170,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
ADIPOQ,9370,TP53,7157,,26427375,Computational Prediction,0.3,True
PACC1,55248,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.461,True
RUNX1,861,TP53,7157,,23728082,Computational Prediction,0.3,True
MIS18A,54069,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ZNF7,7553,TP53,7157,,26427375,Computational Prediction,0.3,True
KCNG3,170850,ATM,472,,26427375,Computational Prediction,0.3,True
KCNG3,170850,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
RASGRF2,5924,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SMC4,10051,KRAS,3845,COAD,19490893,Text Mining,0.6,True
DYNLT3,6990,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.467,True
XRCC1,7515,PARP1,142,,30297533,Text Mining,0.2,True
XRCC1,7515,KRAS,3845,COAD,19490893,Text Mining,0.6,True
PPIL1,51645,KRAS,3845,COAD,19490893,Text Mining,0.6,True
DLK2,65989,PTEN,5728,,26427375,Computational Prediction,0.3,True
RPA3,6119,PARP1,142,BRCA,18832051/18388863,Text Mining,0.4,True
TEAD2,8463,KRAS,3845,COAD,19490893,Text Mining,0.6,True
HK1,3098,MYC,4609,cancer_D009369,21643007,Text Mining,0.1775,True
NFE2L2,4780,TP53,7157,,27438146,Computational Prediction,0.3,True
OR5C1,392391,PTEN,5728,,26427375,Computational Prediction,0.3,True
CSNK2A2,1459,TP53,7157,,23728082,Computational Prediction,0.3,True
PLA2G2A,5320,KRAS,3845,COAD,19490893,Text Mining,0.6,True
KRT4,3851,PTEN,5728,,26427375,Computational Prediction,0.3,True
DCX,1641,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
POGLUT2,79070,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FBXO5,26271,MYC,4609,SKCM,22623531,Text Mining,0.4,True
SULT1A2,6799,MYC,4609,SKCM,22623531,Text Mining,0.4,True
ESR2,2100,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
GMPPB,29925,KRAS,3845,COAD,19490893,Text Mining,0.6,True
MAFG,4097,KRAS,3845,COAD,22613949,Text Mining,0.6,True
AGBL5,60509,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
SNAP23,8773,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TPH1,7166,PTEN,5728,,26427375,Computational Prediction,0.3,True
URI1,8725,KRAS,3845,COAD,19490893,Text Mining,0.6,True
LRRC15,131578,TP53,7157,,26427375,Computational Prediction,0.3,True
MAPK7,5598,KRAS,3845,COAD,19490893,Text Mining,0.6,True
P2RX1,5023,PTEN,5728,,26427375,Computational Prediction,0.3,True
NR4A3,8013,PTEN,5728,,26427375,Computational Prediction,0.3,True
RYR2,6262,PTEN,5728,,26427375,Computational Prediction,0.3,True
RYR2,6262,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FBXL7,23194,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
CCDC136,64753,PTEN,5728,,26427375,Computational Prediction,0.3,True
PON2,5445,KRAS,3845,COAD,19490893,Text Mining,0.6,True
OR10AG1,282770,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ERBB3,2065,MYC,4609,HMEC,22157079,GenomeRNAi,0.557,True
GABRG3,2567,PTEN,5728,,26427375,Computational Prediction,0.3,True
OSBPL9,114883,KRAS,3845,COAD,19490893,Text Mining,0.6,True
LMNTD1,160492,MYC,4609,HMEC,22157079,GenomeRNAi,0.527,True
CCIN,881,KRAS,3845,COAD,19490893,Text Mining,0.6,True
KCNRG,283518,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CATSPER1,117144,KRAS,3845,COAD,19490893,Text Mining,0.6,True
STARD6,147323,KRAS,3845,COAD,19490893,Text Mining,0.6,True
COQ3,51805,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
HDAC6,10013,PIK3CA,5290,A549,28319113,CRISPR/CRISPRi,0.85,True
NOTCH1,4851,EGFR,1956,,29232766,Text Mining,0.2,True
CFLAR,8837,MYC,4609,adenocarcinoma;Lung cancer_D000230;D008175,21543344,Text Mining,0.1775,True
GCM1,8521,MYC,4609,HMEC,22157079,GenomeRNAi,0.557,True
DNAJC5G,285126,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
MYDGF,56005,PTEN,5728,,26427375,Computational Prediction,0.3,True
ARHGEF25,115557,MYC,4609,HMEC,22157079,GenomeRNAi,0.539,True
CTCF,10664,KRAS,3845,COAD,22613949,Text Mining,0.6,True
CTCF,10664,MYC,4609,HMEC,22157079,GenomeRNAi,0.497,True
AHCTF1,25909,KRAS,3845,COAD,19490893,Text Mining,0.6,True
AHCTF1,25909,MYC,4609,HMEC,22157079,GenomeRNAi,0.545,True
AP4E1,23431,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
KIF11,3832,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.461,True
FOS,2353,KRAS,3845,COAD,22613949,Text Mining,0.6,True
KANSL1,284058,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SF3B1,23451,TP53,7157,,27438146,Computational Prediction,0.3,True
MCM3AP,8888,KRAS,3845,COAD,22613949,Text Mining,0.6,True
BOK,666,MYC,4609,SKCM,22623531,Text Mining,0.4,True
FBL,2091,KRAS,3845,COAD,19490893,Text Mining,0.6,True
PMVK,10654,PARP1,142,BRCA,18832051/18388863,Text Mining,0.4,True
C18orf54,162681,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
TRPM4,54795,PTEN,5728,,26427375,Computational Prediction,0.3,True
CTC1,80169,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.464,True
DPH1,1801,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ADRA1D,146,ATM,472,,26427375,Computational Prediction,0.3,True
PLK1,5347,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SP8,221833,PTEN,5728,,26427375,Computational Prediction,0.3,True
SP8,221833,ATM,472,,26427375,Computational Prediction,0.3,True
NPNT,255743,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GATA3,2625,KRAS,3845,BRCA,25407795,Text Mining,0.4,True
GATA3,2625,WEE1,7465,HeLa,28319113,CRISPR/CRISPRi,0.85,True
BCAT2,587,PARP1,142,LAML,28319085,CRISPR/CRISPRi,0.85,True
BCL2,596,CDK4,1019,A549,28319113,CRISPR/CRISPRi,0.85,True
BCL2,596,MYC,4609,breast cancer;breast carcinoma_D001943;D058922,22430491;18327707,Text Mining,0.1775,True
BCL2,596,PARP1,142,,30682083,Drug Screen,0.75,True
BCL2,596,WEE1,7465,breast cancer_D001943,24377575,Text Mining,0.1775,True
BCL2,596,CDK6,1021,hepatocellular carcinoma_D006528,21499307,Text Mining,0.1775,True
BCL2,596,PIK3CA,5290,pancreatic cancer_D010190,20442202,Text Mining,0.1775,True
CIP2A,57650,PARP1,142,non-small cell lung cancer_D002289,24954871,Text Mining,0.1775,True
TAPBP,6892,KRAS,3845,COAD,22613949,Text Mining,0.6,True
TTC21B,79809,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CNOT9,9125,KRAS,3845,COAD,19490893,Text Mining,0.6,True
BRD2,6046,PARP1,142,K562,31300006,CRISPR/CRISPRi,0.85,True
BRD2,6046,PIK3CA,5290,K562,31300006,CRISPR/CRISPRi,0.85,True
CFL2,1073,PTEN,5728,,26427375,Computational Prediction,0.3,True
H2BC8,8339,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.479,True
AKAP8L,26993,TP53,7157,,26427375,Computational Prediction,0.3,True
SHCBP1L,81626,KRAS,3845,COAD,19490893,Text Mining,0.6,True
KLRC1,3821,MYC,4609,HMEC,22157079,GenomeRNAi,0.551,True
FBXW11,23291,KRAS,3845,COAD,19490893,Text Mining,0.6,True
DHX58,79132,MYC,4609,HMEC,22157079,GenomeRNAi,0.551,True
EREG,2069,MYC,4609,breast and colon cancer_D015179,21399881,Text Mining,0.1775,True
EREG,2069,PIK3CA,5290,breast cancer_D001943,19366795,Text Mining,0.1775,True
PCNT,5116,TP53,7157,,27438146,Computational Prediction,0.3,True
SAE1,10055,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SF3A1,10291,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GALR1,2587,PTEN,5728,,26427375,Computational Prediction,0.3,True
CD80,941,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
NOTCH4,4855,TP53,7157,,27438146,Computational Prediction,0.3,True
ALAD,210,PIK3CA,5290,LAML,28319085,CRISPR/CRISPRi,0.85,True
ALAD,210,ATR,545,K562,31300006,CRISPR/CRISPRi,0.85,True
ALAD,210,PARP1,142,K562,31300006,CRISPR/CRISPRi,0.85,True
FCGBP,8857,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
UBE2E1,7324,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FAM72B,653820,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.461,True
NUP98,4928,KRAS,3845,COAD,22613949,Text Mining,0.6,True
STAU2,27067,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ADPRS,54936,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
ABCC1,4363,AURKA,6790,HeLa,17000754,GenomeRNAi,0.5,True
CBS,875,KRAS,3845,COAD,19490893,Text Mining,0.6,True
COX6C,1345,TP53,7157,,26427375,Computational Prediction,0.3,True
SERPINB11,89778,PTEN,5728,,26427375,Computational Prediction,0.3,True
TIE1,7075,MYC,4609,SKCM,22623531,Text Mining,0.4,True
CPNE6,9362,PTEN,5728,,26427375,Computational Prediction,0.3,True
LMOD1,25802,PTEN,5728,,26427375,Computational Prediction,0.3,True
LMOD1,25802,MYC,4609,HMEC,22157079,GenomeRNAi,0.524,True
CHMP2B,25978,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.485,True
EIF2B2,8892,KRAS,3845,COAD,22613949,Text Mining,0.6,True
CPSF1,29894,TP53,7157,,26427375,Computational Prediction,0.3,True
IARS1,3376,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CHAF1A,10036,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
ARHGAP1,392,EGFR,1956,lung adenocarcinoma_C538231,24043274,Text Mining,0.1775,True
CDC27,996,KRAS,3845,COAD,19490893,Text Mining,0.6,True
UTS2,10911,PTEN,5728,,26427375,Computational Prediction,0.3,True
KCNV1,27012,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
TRRAP,8295,MYC,4609,SKCM,22623531,Text Mining,0.4,True
C1orf54,79630,MYC,4609,HMEC,22157079,GenomeRNAi,0.545,True
RRM2,6241,WEE1,7465,HeLa,28319113,CRISPR/CRISPRi,0.85,True
RRM2,6241,KRAS,3845,COAD,22613949,Text Mining,0.6,True
ADH1A,124,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CHUK,1147,PARP1,142,ovarian cancer_D010051,19782705,Text Mining,0.1775,True
POLR2A,5430,KRAS,3845,COAD,22613949,Text Mining,0.6,True
EDA2R,60401,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TRMO,51531,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
YJU2,55702,TP53,7157,cancer_D009369,22952453,Text Mining,0.1775,True
SUV39H2,79723,KRAS,3845,COAD,19490893,Text Mining,0.6,True
C2orf16,84226,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
ACTR1A,10121,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
GPT,2875,TP53,7157,,26427375,Computational Prediction,0.3,True
NOS1,4842,ATM,472,,26427375,Computational Prediction,0.3,True
WFDC13,164237,KRAS,3845,COAD,19490893,Text Mining,0.6,True
TRIM36,55521,KRAS,3845,COAD,19490893,Text Mining,0.6,True
PLEKHB1,58473,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CCDC27,148870,PTEN,5728,,26427375,Computational Prediction,0.3,True
NLGN3,54413,PTEN,5728,,26427375,Computational Prediction,0.3,True
YIPF1,54432,PTEN,5728,,26427375,Computational Prediction,0.3,True
ANGPT1,284,TP53,7157,,26427375,Computational Prediction,0.3,True
HSF1,3297,TP53,7157,breast cancer_D001943,21978374,Text Mining,0.56,True
GTF2E2,2961,MYC,4609,HMEC,22157079,GenomeRNAi,0.509,True
DCTN4,51164,KRAS,3845,COAD,19490893,Text Mining,0.6,True
MED1,5469,TP53,7157,,27758891,Text Mining,0.2,True
CYCS,54205,PARP1,142,lung cancer_D008175,23595577,Text Mining,0.1775,True
ATG5,9474,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446,True
CNTNAP1,8506,EGFR,1956,lung adenocarcinoma_C538231,24043274,Text Mining,0.1775,True
CNTNAP1,8506,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
ARMCX4,100131755,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
PRPF19,27339,TP53,7157,cancer_D009369,22952453,Text Mining,0.1775,True
PRPF19,27339,KRAS,3845,COAD,19490893,Text Mining,0.6,True
LIPG,9388,KRAS,3845,COAD,19490893,Text Mining,0.6,True
MRPL30,51263,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CNKSR1,10256,MYC,4609,HMEC,22157079,GenomeRNAi,0.557,True
CNKSR1,10256,KRAS,3845,COAD,22613949,Text Mining,0.6,True
DDX39B,7919,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.473,True
COPB2,9276,KRAS,3845,,28415695,Text Mining,0.2,True
WDR36,134430,KRAS,3845,COAD,19490893,Text Mining,0.6,True
PSMA2,5683,KRAS,3845,COAD,22613949,Text Mining,0.6,True
ST8SIA3,51046,KRAS,3845,COAD,19490893,Text Mining,0.6,True
H2AC15,8330,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
APOBEC2,10930,PTEN,5728,,26427375,Computational Prediction,0.3,True
ANKH,56172,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
FHL2,2274,MYC,4609,HMEC,22157079,GenomeRNAi,0.527,True
ADH7,131,KRAS,3845,COAD,22613949,Text Mining,0.6,True
GABPB2,126626,KRAS,3845,COAD,19490893,Text Mining,0.6,True
OC90,729330,TP53,7157,,26427375,Computational Prediction,0.3,True
CXCL16,58191,KRAS,3845,COAD,19490893,Text Mining,0.6,True
F5,2153,ATM,472,,26427375,Computational Prediction,0.3,True
PPP1R12B,4660,PTEN,5728,,26427375,Computational Prediction,0.3,True
MCF2,4168,PTEN,5728,,26427375,Computational Prediction,0.3,True
LRATD2,157638,TP53,7157,,26427375,Computational Prediction,0.3,True
DNAH11,8701,MYC,4609,HMEC,22157079,GenomeRNAi,0.548,True
FUT3,2525,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.461,True
CRYM,1428,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
MASP1,5648,TP53,7157,,26427375,Computational Prediction,0.3,True
A2ML1,144568,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
VPS52,6293,KRAS,3845,COAD,22613949,Text Mining,0.6,True
ACKR4,51554,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443,True
TNFSF10,8743,TP53,7157,,26427375,Computational Prediction,0.3,True
FAAH,2166,MYC,4609,HMEC,22157079,GenomeRNAi,0.533,True
ATP6V1G3,127124,PTEN,5728,,26427375,Computational Prediction,0.3,True
RAB5B,5869,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FMR1NB,158521,KRAS,3845,COAD,19490893,Text Mining,0.6,True
HNRNPH3,3189,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
KHDRBS3,10656,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
GALNT15,117248,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
SON,6651,KRAS,3845,COAD,22613949,Text Mining,0.6,True
ACVR2B,93,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
MAL2,114569,TP53,7157,,26427375,Computational Prediction,0.3,True
GNGT1,2792,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
SULF2,55959,MYC,4609,SKCM,22623531,Text Mining,0.4,True
MLF2,8079,KRAS,3845,COAD,19490893,Text Mining,0.6,True
HMBOX1,79618,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
PRKAA1,5562,TP53,7157,Human colorectal cancer,17638885,Synlethality,0.9,True
CCAR2,57805,KRAS,3845,COAD,19490893,Text Mining,0.6,True
EXT1,2131,TP53,7157,,26427375,Computational Prediction,0.3,True
CSNK1E,1454,MYC,4609,SKCM,22623531,Text Mining,0.4,True
PTPN6,5777,TP53,7157,,23728082,Computational Prediction,0.3,True
KARS1,3735,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SERPINI1,5274,TP53,7157,,26427375,Computational Prediction,0.3,True
SERPINI1,5274,KRAS,3845,COAD,22613949,Text Mining,0.6,True
ANAPC5,51433,PTEN,5728,,26427375,Computational Prediction,0.3,True
FLI1,2313,KRAS,3845,BRCA,25407795,Text Mining,0.4,True
COX7B,1349,KRAS,3845,COAD,19490893,Text Mining,0.6,True
EFNA5,1946,MYC,4609,SKCM,22623531,Text Mining,0.4,True
ISG20L2,81875,KRAS,3845,COAD,19490893,Text Mining,0.6,True
KIF2C,11004,KRAS,3845,COAD,19490893,Text Mining,0.6,True
KIF2C,11004,AURKA,6790,,25171417,Computational Prediction,0.3,True
CRELD2,79174,KRAS,3845,COAD,19490893,Text Mining,0.6,True
RRS1,23212,KRAS,3845,COAD,19490893,Text Mining,0.6,True
BET1,10282,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
BMP1,649,KRAS,3845,COAD,22613949,Text Mining,0.6,True
COPS2,9318,KRAS,3845,COAD,19490893,Text Mining,0.6,True
FOXQ1,94234,TP53,7157,,26427375,Computational Prediction,0.3,True
PBK,55872,MYC,4609,SKCM,22623531,Text Mining,0.4,True
KLK8,11202,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44,True
FBXO32,114907,TP53,7157,,26427375,Computational Prediction,0.3,True
GPR61,83873,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.458,True
KLRD1,3824,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.452,True
SMAD9,4093,PTEN,5728,,26427375,Computational Prediction,0.3,True
RGCC,28984,KRAS,3845,COAD,19490893,Text Mining,0.6,True
SPAG11B,10407,PTEN,5728,,26427375,Computational Prediction,0.3,True
PLK3,1263,PARP1,142,BRCA,18832051/18388863,Text Mining,0.4,True
RMND5A,64795,PARP1,142,,25171417,Computational Prediction,0.3,True
PSMA1,5682,KRAS,3845,COAD,22613949,Text Mining,0.6,True
SLC22A3,6581,PTEN,5728,,26427375,Computational Prediction,0.3,True
SLC22A3,6581,KRAS,3845,COAD,19490893,Text Mining,0.6,True
CAPN3,825,KRAS,3845,COAD,19490893,Text Mining,0.6,True
BLZF1,8548,MYC,4609,HMEC,22157079,GenomeRNAi,0.554,True
GTF2H1,2965,PARP1,142,"A549,PC3,MDA468",3965078,Decipher,0.536,True
GTF2H1,2965,MDM2,4193,"A549,PC3,MDA468",3965078,Decipher,0.524,True
HIGD2A,192286,KRAS,3845,COAD,19490893,Text Mining,0.6,True
GPX4,2879,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455,True
PML,5371,TP53,7157,cancer_D009369,17616632,Text Mining,0.1775,True
UBE2M,9040,KRAS,3845,COAD,19490893,Text Mining,0.6,True
ANKRD1,27063,PTEN,5728,,26427375,Computational Prediction,0.3,True
ACOT12,134526,PTEN,5728,,26427375,Computational Prediction,0.3,True
GPR182,11318,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.449,True
NEFM,4741,PTEN,5728,,26427375,Computational Prediction,0.3,True
